Name,Position,Country,Substitute,totalPass,accuratePass,totalLongBalls,accurateLongBalls,totalCross,aerialLost,aerialWon,duelLost,totalContest,shotOffTarget,outfielderBlock,interceptionWon,totalTackle,goals,ownGoals,wasFouled,fouls,keyPass,lastManTackle,challengeLost,dispossessed,onTargetScoringAttempt,totalOffside,goalAssist,totalContest,duelWon,savedShotsFromInsideTheBox,saves,MinutesPlayed,Touches,Rating,PossessionLostCtrl,PenaltyShootoutMiss,PenaltyShootoutGoal,Team,team score,match score,match code
Mahmoud Hamdy,G,Egypt,False,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,8,6.8,0,0,0,Future FC,1.0,1.0-0.0,11303692
Omar Kamal,M,Egypt,False,50,41,9,5,3,0,0,3,5,3,0,3,2,0,0,4,1,0,0,2,0,0,0,0,5,11,0,0,90,86,7.8,17,0,0,Future FC,1.0,1.0-0.0,11303692
Saad Samir,D,Egypt,False,57,53,5,2,0,1,0,4,1,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,90,65,7.2,4,0,0,Future FC,1.0,1.0-0.0,11303692
Mahmoud Marei,D,Egypt,False,85,76,15,10,0,0,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,90,96,7.4,10,0,0,Future FC,1.0,1.0-0.0,11303692
Joseph Jonathan Ngwem,D,Cameroon,False,73,64,4,2,11,0,1,1,3,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,3,7,0,0,90,105,7.8,21,0,0,Future FC,1.0,1.0-0.0,11303692
Mohanad Lasheen,M,Egypt,False,77,70,11,9,0,2,1,5,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,90,90,7.1,10,0,0,Future FC,1.0,1.0-0.0,11303692
Mohamed Reda,M,Egypt,False,48,41,9,6,0,0,0,7,7,0,0,1,1,0,0,4,1,4,0,3,0,0,0,0,7,9,0,0,90,66,7.4,12,0,0,Future FC,1.0,1.0-0.0,11303692
Aymen Sfaxi,F,Tunisia,False,23,15,0,0,1,1,1,4,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,4,0,0,72,31,6.5,11,0,0,Future FC,1.0,1.0-0.0,11303692
Nasser Maher,M,Egypt,False,47,44,3,2,3,1,0,2,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,2,0,0,78,59,7.3,10,0,0,Future FC,1.0,1.0-0.0,11303692
Omar El Said,F,Egypt,False,6,3,0,0,0,7,1,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,72,8,6.2,5,0,0,Future FC,1.0,1.0-0.0,11303692
Ahmed Atef,F,Egypt,False,20,13,1,0,1,0,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,2,0,0,90,29,6.9,12,0,0,Future FC,1.0,1.0-0.0,11303692
Ahmed Yehia,G,Egypt,True,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,14,6.7,0,0,0,Future FC,1.0,1.0-0.0,11303692
Ali Zaazaa,M,Egypt,True,8,5,1,1,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,18,11,6.6,4,0,0,Future FC,1.0,1.0-0.0,11303692
Mohamed Farouk,F,Egypt,True,9,6,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,18,17,6.8,6,0,0,Future FC,1.0,1.0-0.0,11303692
Karim Nedved,M,Egypt,True,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,7,6.7,1,0,0,Future FC,1.0,1.0-0.0,11303692
Hadji Barry,F,Guinea,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,1,0,0,Future FC,1.0,1.0-0.0,11303692
Mohamed Abdelsalam,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Future FC,1.0,1.0-0.0,11303692
Ali El Fil,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Future FC,1.0,1.0-0.0,11303692
Tarek Taha,D,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Future FC,1.0,1.0-0.0,11303692
Hesham Balaha,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,Future FC,1.0,1.0-0.0,11303692
Reda Sayed,G,Egypt,False,24,16,18,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,90,32,6.7,8,0,0,ENPPI,0.0,1.0-0.0,11303692
Khaled Reda,D,Egypt,False,17,14,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,22,6.6,3,0,0,ENPPI,0.0,1.0-0.0,11303692
Seif Elkhashab,D,Egypt,False,28,21,6,4,0,1,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,90,41,6.7,9,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed Kalosha,D,Egypt,False,32,25,5,2,0,2,1,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,5,0,0,90,44,6.7,9,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed Eid,D,Egypt,False,11,6,3,1,1,0,0,7,2,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,2,0,0,0,68,22,5.8,10,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed Youssef,M,Egypt,False,10,7,0,0,0,0,3,5,0,1,0,1,3,0,0,0,3,0,0,2,0,0,0,0,0,6,0,0,69,19,6.6,4,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed El Agouz,M,Egypt,False,30,25,6,4,1,0,0,2,0,0,0,2,5,0,0,1,1,0,0,1,0,0,0,0,0,6,0,0,90,40,7.1,7,0,0,ENPPI,0.0,1.0-0.0,11303692
Marwan Dawoud,M,Egypt,False,21,12,6,0,3,1,0,7,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,90,37,6.0,16,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed Nader Hawash,F,Egypt,False,24,15,4,0,2,2,0,3,0,1,0,0,1,0,0,4,0,2,0,0,1,0,0,0,0,5,0,0,78,37,6.9,14,0,0,ENPPI,0.0,1.0-0.0,11303692
Rafik Kabou,F,Tunisia,False,9,6,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,58,13,6.4,5,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed Amin Oufa,F,Egypt,False,16,7,2,0,0,0,4,5,2,1,0,3,0,0,0,3,2,0,0,1,1,0,0,0,2,8,0,0,90,33,6.7,14,0,0,ENPPI,0.0,1.0-0.0,11303692
Mohamed Hamdi,M,Egypt,True,16,11,4,2,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,32,24,6.4,8,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed Sebiha,D,Egypt,True,17,12,4,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31,31,6.6,11,0,0,ENPPI,0.0,1.0-0.0,11303692
Salah Zayed,F,Egypt,True,7,6,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,22,17,6.5,7,0,0,ENPPI,0.0,1.0-0.0,11303692
Mody Naser,M,Egypt,True,20,19,2,2,0,0,0,2,0,0,0,0,1,0,0,1,2,1,0,2,0,0,0,0,0,2,0,0,21,27,6.6,3,0,0,ENPPI,0.0,1.0-0.0,11303692
Mohamed El Nahass,F,Egypt,True,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,12,8,6.7,2,0,0,ENPPI,0.0,1.0-0.0,11303692
Abdelrahman Samir,G,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,0.0,1.0-0.0,11303692
Momen Rady,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,0.0,1.0-0.0,11303692
Ahmed Gamal,M,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,0.0,1.0-0.0,11303692
Ibrahim Galal,F,Egypt,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,ENPPI,0.0,1.0-0.0,11303692
